link,price,title,location,post-date,bedrooms,bathrooms,receptions
https://www.zoopla.co.uk//to-rent/details/60041161/,"£3,250 pcm",6 bed terraced house to rent,"Rookery Road, Selly Oak, Birmingham. B29",Listed on 25th Oct 2021,6,6,1
https://www.zoopla.co.uk//to-rent/details/60041162/,"£3,900 pcm",9 bed terraced house to rent,"Harrow Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,9,3,1
https://www.zoopla.co.uk//to-rent/details/60041094/,"£3,337 pcm",7 bed terraced house to rent,"Harrow Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,7,3,1
https://www.zoopla.co.uk//to-rent/details/60041076/,"£4,160 pcm",8 bed end terrace house to rent,"Hobart Croft, Nechells, Birmingham B7",Listed on 25th Oct 2021,8,8,1
https://www.zoopla.co.uk//to-rent/details/60040855/,"£2,470 pcm",6 bed flat to rent,"Bristol Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,6,2,1
https://www.zoopla.co.uk//to-rent/details/60040806/,"£2,752 pcm",5 bed semi-detached house to rent,"Rookery Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,5,5,1
https://www.zoopla.co.uk//to-rent/details/57471454/,£450 pcm,1 bed flat to rent,"Upper Holland Road, Sutton Coldfield, West Midlands B72",Listed on 25th Oct 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/60040699/,"£1,669 pcm",4 bed terraced house to rent,"Alton Road, Birmingham B29",Listed on 25th Oct 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/60040591/,"£1,170 pcm",3 bed terraced house to rent,"North Road, Edgbaston, Birmingham B29",Listed on 25th Oct 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60040540/,£954 pcm,2 bed semi-detached house to rent,"Cherington Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60040482/,"£1,500 pcm",3 bed flat to rent,"The Foundry, Birmingham B1",Listed on 25th Oct 2021,3,2,N/A
https://www.zoopla.co.uk//to-rent/details/60040468/,"£1,100 pcm",3 bed detached house to rent,"Petersfield Road, Hall Green, Birmingham B28",Listed on 25th Oct 2021,3,1,2
https://www.zoopla.co.uk//to-rent/details/60040387/,£675 pcm,1 bed flat to rent,"Regent Street, Smethwick B66",Listed on 25th Oct 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/60040389/,£950 pcm,2 bed semi-detached house to rent,"Ferncliffe Road, Birmingham B17",Listed on 25th Oct 2021,2,2,N/A
https://www.zoopla.co.uk//to-rent/details/60040306/,"£3,900 pcm",9 bed terraced house to rent,"Bournbrook Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,9,3,1
https://www.zoopla.co.uk//to-rent/details/60040130/,"£3,943 pcm",7 bed terraced house to rent,"Ensuite Student Property 2022-2023 Selly Oak, Birmingham B29",Listed on 25th Oct 2021,7,7,1
https://www.zoopla.co.uk//to-rent/details/60040124/,"£4,230 pcm",8 bed terraced house to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,8,8,1
https://www.zoopla.co.uk//to-rent/details/60040027/,"£3,003 pcm",7 bed terraced house to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,7,3,1
https://www.zoopla.co.uk//to-rent/details/60039983/,"£3,120 pcm",6 bed terraced house to rent,"Harborne Lane, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,6,6,1
https://www.zoopla.co.uk//to-rent/details/60039935/,"£2,059 pcm",5 bed terraced house to rent,"Raddlebarn Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/57039421/,£650 pcm,2 bed flat to rent,"Minster Court, Abdon Avenue, Selly Oak B29",Listed on 25th Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60039891/,"£1,820 pcm",4 bed terraced house to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,4,2,1
https://www.zoopla.co.uk//to-rent/details/60039811/,"£1,600 pcm",4 bed property to rent,"Bell Barn Road, Edgbaston, Birmingham B15",Listed on 25th Oct 2021,4,3,1
https://www.zoopla.co.uk//to-rent/details/60039773/,£997 pcm,2 bed semi-detached house to rent,"Heneage Street, Birmingham B7",Listed on 25th Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60039621/,"£4,160 pcm",8 bed terraced house to rent,"Rookery Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,8,3,1
https://www.zoopla.co.uk//to-rent/details/45883507/,"£2,470 pcm",6 bed semi-detached house to rent,"Gristhorpe Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,6,2,1
https://www.zoopla.co.uk//to-rent/details/60039564/,"£3,792 pcm",7 bed terraced house to rent,"Rookery Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,7,7,1
https://www.zoopla.co.uk//to-rent/details/60039497/,"£2,253 pcm",4 bed terraced house to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,4,4,1
https://www.zoopla.co.uk//to-rent/details/52991527/,"£2,470 pcm",6 bed semi-detached house to rent,"Gristhorpe Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,6,2,1
https://www.zoopla.co.uk//to-rent/details/60039461/,"£3,094 pcm",6 bed terraced house to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,6,6,1
https://www.zoopla.co.uk//to-rent/details/60039352/,"£2,774 pcm",5 bed terraced house to rent,"Teignmouth Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,5,5,N/A
https://www.zoopla.co.uk//to-rent/details/47365014/,£754 pcm,2 bed flat to rent,"Bristol Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60039135/,"£1,526 pcm",4 bed terraced house to rent,"Alton Road, Birmingham B29",Listed on 25th Oct 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/60039061/,"£1,300 pcm",3 bed terraced house to rent,"Lingard Close, Nechells, Birmingham B7",Listed on 25th Oct 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60039012/,£910 pcm,2 bed flat to rent,"Heneage Place, Birmingham B7",Listed on 25th Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60038942/,"£3,510 pcm",9 bed terraced house to rent,"Harrow Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,9,3,1
https://www.zoopla.co.uk//to-rent/details/45883527/,"£2,210 pcm",6 bed detached house to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,6,2,1
https://www.zoopla.co.uk//to-rent/details/60038867/,"£4,160 pcm",8 bed terraced house to rent,"Raddlebarn Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,8,8,1
https://www.zoopla.co.uk//to-rent/details/60038787/,"£2,730 pcm",7 bed terraced house to rent,"Bournbrook Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,7,2,1
https://www.zoopla.co.uk//to-rent/details/60038609/,"£3,172 pcm",6 bed terraced house to rent,"Croydon Road, Bournbrook, Birmingham B29",Listed on 25th Oct 2021,6,6,1
https://www.zoopla.co.uk//to-rent/details/60038505/,£900 pcm,3 bed terraced house to rent,"Milner Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,3,1,2
https://www.zoopla.co.uk//to-rent/details/60038476/,"£1,994 pcm",5 bed terraced house to rent,"Raddlebarn Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/60038435/,"£1,560 pcm",4 bed end terrace house to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/56735623/,"£1,250 pcm",3 bed semi-detached house to rent,"Sedgehill Avenue, Harborne, Birmingham B17",Listed on 25th Oct 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60038314/,"£1,235 pcm",3 bed terraced house to rent,"Lottie Road, Selly Oak, Birmingham B29",Listed on 25th Oct 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60038238/,£780 pcm,2 bed flat to rent,"Pershore Road, Selly Park, Birmingham B29",Listed on 25th Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60038195/,£550 pcm,1 bed flat to rent,"Harborne Lane, Harborne, Birmingham B17",Listed on 25th Oct 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/45883520/,£900 pcm,3 bed semi-detached house to rent,"Woodleigh Avenue, Harborne, Birmingham B17",Listed on 25th Oct 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60036962/,"£3,400 pcm",6 bed detached house to rent,"Woodview Drive, Edgbaston, Birmingham B15",Listed on 25th Oct 2021,6,3,3
https://www.zoopla.co.uk//to-rent/details/60036030/,"£1,995 pcm",3 bed end terrace house to rent,"Sherlock Street, Birmingham B5",Listed on 24th Oct 2021,3,2,1
https://www.zoopla.co.uk//to-rent/details/45920844/,£850 pcm,Studio to rent,"New Street, Birmingham B2",Listed on 24th Oct 2021,N/A,1,1
https://www.zoopla.co.uk//to-rent/details/60034933/,£675 pcm,2 bed flat to rent,"City Gate, Birmingham B23",Listed on 23rd Oct 2021,2,N/A,N/A
https://www.zoopla.co.uk//to-rent/details/50358324/,£420 pcm,3 bed shared accommodation to rent,"Reservoir Road, Selly Oak, Birmingham B29",Listed on 23rd Oct 2021,3,1,N/A
https://www.zoopla.co.uk//to-rent/details/53091926/,£412 pcm,4 bed property to rent,"Hubert Road, Selly Oak, Birmingham B29",Listed on 23rd Oct 2021,4,1,N/A
https://www.zoopla.co.uk//to-rent/details/60034519/,£533 pcm,2 bed flat to rent,"Tanners Way, Birmingham B29",Listed on 23rd Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60034520/,£455 pcm,5 bed property to rent,"Newton Grove, Dartmouth Road, Selly Oak, Birmingham B29",Listed on 23rd Oct 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/51719228/,£455 pcm,3 bed property to rent,"Katie Road, Selly Oak, Birmingham B29",Listed on 23rd Oct 2021,3,2,N/A
https://www.zoopla.co.uk//to-rent/details/49275051/,£377 pcm,4 bed shared accommodation to rent,"Warwards Lane, Selly Oak, Birmingham B29",Listed on 23rd Oct 2021,4,1,N/A
https://www.zoopla.co.uk//to-rent/details/49302414/,£533 pcm,8 bed property to rent,"Raddlebarn Road, Selly Oak, Birmingham B29",Listed on 23rd Oct 2021,8,8,1
https://www.zoopla.co.uk//to-rent/details/56607105/,£529 pcm,2 bed flat to rent,"Masshouse Plaza, Birmingham B5",Listed on 23rd Oct 2021,2,1,N/A
https://www.zoopla.co.uk//to-rent/details/56682461/,£407 pcm,6 bed property to rent,"Bournbrook Road, Selly Oak, Birmingham B29",Listed on 23rd Oct 2021,6,2,N/A
https://www.zoopla.co.uk//to-rent/details/56760114/,£438 pcm,5 bed property to rent,"Selly Park, Birmingham, West Midlands B29",Listed on 23rd Oct 2021,5,2,2
https://www.zoopla.co.uk//to-rent/details/60034501/,£700 pcm,1 bed property to rent,"Alton Road, Birmingham B29",Listed on 23rd Oct 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/49436016/,£412 pcm,7 bed property to rent,"Oak Tree Lane, Selly Oak, Birmingham B29",Listed on 23rd Oct 2021,7,2,1
https://www.zoopla.co.uk//to-rent/details/54177443/,£334 pcm,5 bed property to rent,"Leabon Grove, Harborne, Birmingham B17",Listed on 23rd Oct 2021,5,1,N/A
https://www.zoopla.co.uk//to-rent/details/60031347/,"£1,500 pcm",4 bed property to rent,"Alum Rock Road, Birmingham B8",Listed on 22nd Oct 2021,4,2,2
https://www.zoopla.co.uk//to-rent/details/60030197/,"£2,652 pcm",6 bed terraced house to rent,"Harrow Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,6,2,1
https://www.zoopla.co.uk//to-rent/details/60030115/,"£3,120 pcm",6 bed terraced house to rent,"Exeter Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,6,6,1
https://www.zoopla.co.uk//to-rent/details/60030011/,"£2,167 pcm",5 bed end terrace house to rent,"Herbert Road, Small Heath, Birmingham B10",Listed on 22nd Oct 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/49484782/,£429 pcm,7 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,7,2,N/A
https://www.zoopla.co.uk//to-rent/details/49503302/,£468 pcm,7 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,7,2,N/A
https://www.zoopla.co.uk//to-rent/details/60029894/,"£1,734 pcm",4 bed semi-detached house to rent,"Ribblesdale Road, Stirchley, Birmingham B30",Listed on 22nd Oct 2021,4,3,1
https://www.zoopla.co.uk//to-rent/details/49484099/,£386 pcm,6 bed property to rent,"Milner Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,6,2,N/A
https://www.zoopla.co.uk//to-rent/details/54179242/,£338 pcm,6 bed property to rent,"Lynwood Walk, Harborne, Birmingham B17",Listed on 22nd Oct 2021,6,2,N/A
https://www.zoopla.co.uk//to-rent/details/56123101/,£498 pcm,6 bed property to rent,"George Road, Edgbaston, Birmingham B29",Listed on 22nd Oct 2021,6,5,1
https://www.zoopla.co.uk//to-rent/details/47712781/,£412 pcm,5 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,5,1,N/A
https://www.zoopla.co.uk//to-rent/details/60029840/,"£1,560 pcm",4 bed terraced house to rent,"Dawlish Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/60029834/,"£2,882 pcm",7 bed terraced house to rent,"80 Exeter Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,7,3,1
https://www.zoopla.co.uk//to-rent/details/49483739/,£494 pcm,5 bed property to rent,"Watford Road, Kings Norton, Birmingham B30",Listed on 22nd Oct 2021,5,5,N/A
https://www.zoopla.co.uk//to-rent/details/56607332/,£390 pcm,6 bed property to rent,"Heeley Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,6,2,N/A
https://www.zoopla.co.uk//to-rent/details/60029769/,"£2,492 pcm",5 bed terraced house to rent,"7 Holly Grove, Selly Oak, Birmingham, Off Hubert Road B29",Listed on 22nd Oct 2021,5,2,1
https://www.zoopla.co.uk//to-rent/details/60029725/,"£1,495 pcm",3 bed terraced house to rent,"Croydon Road, Bournbrook, Birmingham B29",Listed on 22nd Oct 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/49566352/,£416 pcm,4 bed property to rent,"Tiverton Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,4,2,N/A
https://www.zoopla.co.uk//to-rent/details/53154562/,£399 pcm,4 bed property to rent,"George Road, Edgbaston, Birmingham B29",Listed on 22nd Oct 2021,4,1,N/A
https://www.zoopla.co.uk//to-rent/details/55268131/,£412 pcm,4 bed terraced house to rent,"Gristhorpe Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/56289897/,£520 pcm,4 bed property to rent,"Lodge Hill Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,4,2,N/A
https://www.zoopla.co.uk//to-rent/details/56716718/,£498 pcm,4 bed property to rent,"North Road, Edgbaston, Birmingham B29",Listed on 22nd Oct 2021,4,1,1
https://www.zoopla.co.uk//to-rent/details/51628043/,£485 pcm,2 bed shared accommodation to rent,"Leahurst Crescent, Harborne, Birmingham B17",Listed on 22nd Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/53103619/,£377 pcm,3 bed property to rent,"Reservoir Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,3,1,N/A
https://www.zoopla.co.uk//to-rent/details/55865815/,£442 pcm,3 bed flat to rent,"Selly Oak, Birmingham, West Midlands B29",Listed on 22nd Oct 2021,3,1,N/A
https://www.zoopla.co.uk//to-rent/details/60029650/,"£1,365 pcm",3 bed terraced house to rent,"Milner Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,3,3,1
https://www.zoopla.co.uk//to-rent/details/60029565/,£800 pcm,2 bed maisonette to rent,"Romford Close, Sheldon, Birmingham B26",Listed on 22nd Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/56706080/,£563 pcm,2 bed property to rent,"Greenfield Road, Harborne, Birmingham B17",Listed on 22nd Oct 2021,2,1,N/A
https://www.zoopla.co.uk//to-rent/details/51668453/,£529 pcm,2 bed flat to rent,"Masshouse Plaza, Birmingham B5",Listed on 22nd Oct 2021,2,1,N/A
https://www.zoopla.co.uk//to-rent/details/53056868/,£559 pcm,2 bed property to rent,"Winnie Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,2,2,N/A
https://www.zoopla.co.uk//to-rent/details/60029187/,£824 pcm,2 bed flat to rent,"Shenley Fields Road, Northfield, Birmingham B29",Listed on 22nd Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60029237/,£760 pcm,2 bed flat to rent,"Boldmere Road, Boldmere, Sutton Coldfield B73",Listed on 22nd Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/60028719/,£824 pcm,2 bed flat to rent,"Shenley Fields Road, Northfield, Birmingham B29",Listed on 22nd Oct 2021,2,1,1
https://www.zoopla.co.uk//to-rent/details/56707283/,£825 pcm,1 bed flat to rent,"Cotton House, Fabrick Square, Digbeth, Birmingham B12",Listed on 22nd Oct 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/58873056/,£875 pcm,2 bed flat to rent,"The Point, 94 101 Cheapside, Digbeth, Birmingham B12",Listed on 22nd Oct 2021,2,2,1
https://www.zoopla.co.uk//to-rent/details/60026961/,"£1,295 pcm",4 bed semi-detached house to rent,"Woodgreen Road, Oldbury B68",Listed on 22nd Oct 2021,4,2,2
https://www.zoopla.co.uk//to-rent/details/60026696/,£520 pcm,2 bed property to rent,"Milner Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,2,N/A,N/A
https://www.zoopla.co.uk//to-rent/details/60025268/,£825 pcm,3 bed town house to rent,"Guild Close, Ladywood, Birmingham B16",Listed on 22nd Oct 2021,3,1,1
https://www.zoopla.co.uk//to-rent/details/60024234/,£875 pcm,2 bed flat to rent,"Flat 11, Priory Court, 241 Pershore Road, Edgbaston, Birmingham B5",Listed on 22nd Oct 2021,2,2,1
https://www.zoopla.co.uk//to-rent/details/60024192/,£875 pcm,2 bed flat to rent,"Flat 4 Priory Court, 241 Pershore Road, Edgbaston, Birmingham B5",Listed on 22nd Oct 2021,2,2,1
https://www.zoopla.co.uk//to-rent/details/60024042/,"£3,423 pcm",10 bed semi-detached house to rent,"117 Dawlish Road, Selly Oak, Birmingham B29",Listed on 22nd Oct 2021,10,3,1
https://www.zoopla.co.uk//to-rent/details/60024008/,£40 pcm,2 bed shared accommodation to rent,"Gough Road, Greet, Birmingham B11",Listed on 22nd Oct 2021,2,2,1
https://www.zoopla.co.uk//to-rent/details/60023944/,"£1,350 pcm",3 bed terraced house to rent,"Woodlands Park Road, Birmingham B30",Listed on 22nd Oct 2021,3,1,2
https://www.zoopla.co.uk//to-rent/details/59496707/,£750 pcm,2 bed terraced house to rent,"Ridgeway, Edgbaston, Birmingham, West Midlands B17",Listed on 22nd Oct 2021,2,2,2
https://www.zoopla.co.uk//to-rent/details/60023023/,£400 pcm,Studio to rent,"Bromford Lane, Washwood Heath, Birmingham B8",Listed on 22nd Oct 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/56835286/,£650 pcm,1 bed flat to rent,"Acocks Green, Birmingham B27",Listed on 21st Oct 2021,1,1,1
https://www.zoopla.co.uk//to-rent/details/54302262/,£940 pcm,5 bed detached house to rent,"Soho Avenue, Hockley, Birmingham B18",Listed on 21st Oct 2021,5,2,3
https://www.zoopla.co.uk//to-rent/details/60021269/,£550 pcm,Studio to rent,"The Broadway, Perry Barr B20",Listed on 21st Oct 2021,N/A,1,N/A
https://www.zoopla.co.uk//to-rent/details/57380539/,"£1,350 pcm",2 bed flat to rent,"Arden Gate, Communication Row, Birmingham B15",Listed on 21st Oct 2021,2,2,1
https://www.zoopla.co.uk//to-rent/details/60019643/,£600 pcm,1 bed flat to rent,"Shenley Lane, Birmingham B29",Listed on 21st Oct 2021,1,1,N/A
https://www.zoopla.co.uk//to-rent/details/60016812/,£950 pcm,3 bed semi-detached house to rent,"Rosedene Drive, Handsworth Wood, Birmingham B20",Listed on 21st Oct 2021,3,1,2
https://www.zoopla.co.uk//to-rent/details/60015323/,£760 pcm,Studio to rent,"Studio 208 - Burton Chambers, 2 Dale Road, Birmingham B29",Listed on 21st Oct 2021,N/A,1,1
https://www.zoopla.co.uk//to-rent/details/60015288/,£715 pcm,Studio to rent,"Studio 206 - Burton Chambers, 2 Dale Road, Birmingham B29",Listed on 21st Oct 2021,N/A,1,1
